City,State,Song,lat,long
New York City,New York,BX We Invented Hip Hop,40.7127281,-74.0060152
New York City,New York,Bye-Bye Dear Old Broadway,40.7127281,-74.0060152
New York City,New York,C.R.E.A.M.,40.7127281,-74.0060152
New York City,New York,Cab,40.7127281,-74.0060152
New York City,New York,Cabbies on Crack,40.7127281,-74.0060152
New York City,New York,Cantaloop,40.7127281,-74.0060152
New York City,New York,Cafe Manhattan,40.7127281,-74.0060152
New York City,New York,Cafe Manhattan Party,40.7127281,-74.0060152
New York City,New York,Cafe Regio's,40.7127281,-74.0060152
New York City,New York,The Cafes (Including The Automat),40.7127281,-74.0060152
New York City,New York,Cai neve em Nova Iorque,40.7127281,-74.0060152
New York City,New York,Cali to New York,40.7127281,-74.0060152
New York City,New York,California Dreamin',40.7127281,-74.0060152
New York City,New York,The Call of Broadway,40.7127281,-74.0060152
New York City,New York,The Camera Eye,40.7127281,-74.0060152
New York City,New York,Camino Al Barrio,40.7127281,-74.0060152
New York City,New York,Can Broadway Do Without Me?,40.7127281,-74.0060152
New York City,New York,Canal Street,40.7127281,-74.0060152
New York City,New York,Canal Street Cantata,40.7127281,-74.0060152
New York City,New York,Canarsie,40.7127281,-74.0060152
New York City,New York,The Candy Kid (From the Mission on the Bowery),40.7127281,-74.0060152
New York City,New York,Can't Explain (42nd Street Happenstance),40.7127281,-74.0060152
New York City,New York,"Canzone Per Loretta - Addio, Mulberry Street",40.7127281,-74.0060152
New York City,New York,Capricious Harlem,40.7127281,-74.0060152
New York City,New York,Captain Jack,40.7127281,-74.0060152
New York City,New York,Carmelita,40.7127281,-74.0060152
New York City,New York,Carmine Vattelly (N.Y.N.Y.C.),40.7127281,-74.0060152
New York City,New York,Carnegie Blues,40.7127281,-74.0060152
New York City,New York,Carnegie Hall Blues,40.7127281,-74.0060152
New York City,New York,Carnegie Hall Pavane (Do-Do-Re-Do),40.7127281,-74.0060152
New York City,New York,Carnegie Horizons,40.7127281,-74.0060152
New York City,New York,Carnival,40.7127281,-74.0060152
New York City,New York,Carnival in Harlem,40.7127281,-74.0060152
New York City,New York,Carousel in the Park,40.7127281,-74.0060152
New York City,New York,Carry Me Back To Old Manhattan,40.7127281,-74.0060152
New York City,New York,The Cars That Ate New York,40.7127281,-74.0060152
New York City,New York,Castles in Spain (On a Roof in Manhattan),40.7127281,-74.0060152
New York City,New York,Catch Us At The Met,40.7127281,-74.0060152
New York City,New York,CBGB's,40.7127281,-74.0060152
New York City,New York,C'est Magnifique,40.7127281,-74.0060152
New York City,New York,Ceilings in the Sky,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park,40.7127281,-74.0060152
New York City,New York,Central Park Arrest,40.7127281,-74.0060152
New York City,New York,Central Park Blues,40.7127281,-74.0060152
New York City,New York,Central Park New York,40.7127281,-74.0060152
New York City,New York,Central Park North,40.7127281,-74.0060152
New York City,New York,Central Park Parade,40.7127281,-74.0060152
New York City,New York,Central Park Serenade,40.7127281,-74.0060152
New York City,New York,Central Park Stroll,40.7127281,-74.0060152
New York City,New York,Central Park Sue,40.7127281,-74.0060152
New York City,New York,Central Park West,40.7127281,-74.0060152
New York City,New York,Central Park West,40.7127281,-74.0060152
New York City,New York,Central Park 'n' West,40.7127281,-74.0060152
New York City,New York,Chanteur de jazz,40.7127281,-74.0060152
New York City,New York,Chase Across the 69th Street Bridge,40.7127281,-74.0060152
New York City,New York,Chase Manhattan,40.7127281,-74.0060152
New York City,New York,Chasing the Sun,40.7127281,-74.0060152
New York City,New York,Chattanooga Choo Choo,40.7127281,-74.0060152
New York City,New York,Chelsea,40.7127281,-74.0060152
New York City,New York,Chelsea,40.7127281,-74.0060152
New York City,New York,Chelsea Avenue,40.7127281,-74.0060152
New York City,New York,Chelsea Drugs,40.7127281,-74.0060152
New York City,New York,Chelsea Girls,40.7127281,-74.0060152
New York City,New York,Chelsea Girls,40.7127281,-74.0060152
New York City,New York,Chelsea Hotel,40.7127281,-74.0060152
New York City,New York,Chelsea Hotel,40.7127281,-74.0060152
New York City,New York,The Chelsea Hotel,40.7127281,-74.0060152
New York City,New York,Chelsea Hotel Nights,40.7127281,-74.0060152
New York City,New York,Chelsea Hotel No 2,40.7127281,-74.0060152
New York City,New York,The Chelsea Hotel Oral Sex Song,40.7127281,-74.0060152
New York City,New York,Chelsea Morning,40.7127281,-74.0060152
New York City,New York,Chelsea Rendez-Vous,40.7127281,-74.0060152
New York City,New York,Cherry Street Cafe,40.7127281,-74.0060152
New York City,New York,"Chicago, New York",40.7127281,-74.0060152
New York City,New York,Chill out,40.7127281,-74.0060152
New York City,New York,Chimes On 42nd Street,40.7127281,-74.0060152
New York City,New York,Chinatown,40.7127281,-74.0060152
New York City,New York,Chinatown,40.7127281,-74.0060152
New York City,New York,Chinatown Hustler,40.7127281,-74.0060152
New York City,New York,"Chinatown, My Chinatown",40.7127281,-74.0060152
New York City,New York,Chopin Visits Brooklyn,40.7127281,-74.0060152
New York City,New York,Chorus Picking Time on Broadway,40.7127281,-74.0060152
New York City,New York,Christmas God of New York,40.7127281,-74.0060152
New York City,New York,Christmas in Brooklyn,40.7127281,-74.0060152
New York City,New York,Christmas in Harlem,40.7127281,-74.0060152
New York City,New York,Christmas in Hollis,40.7127281,-74.0060152
New York City,New York,Christmas in Manhattan,40.7127281,-74.0060152
New York City,New York,Christmas in New York,40.7127281,-74.0060152
New York City,New York,Christmas in New York,40.7127281,-74.0060152
New York City,New York,Christmas in New York,40.7127281,-74.0060152
New York City,New York,Christmas in N.Y.,40.7127281,-74.0060152
New York City,New York,Christmas in Washington Square,40.7127281,-74.0060152
New York City,New York,Christmas Night in Harlem,40.7127281,-74.0060152
New York City,New York,Christmas on Riverside Drive,40.7127281,-74.0060152
New York City,New York,Christmas Rappin',40.7127281,-74.0060152
New York City,New York,Christopher Columbus,40.7127281,-74.0060152
New York City,New York,Christopher Street,40.7127281,-74.0060152
New York City,New York,The Chrysler Building,40.7127281,-74.0060152
New York City,New York,Church on White,40.7127281,-74.0060152
New York City,New York,Church Street Blues,40.7127281,-74.0060152
New York City,New York,Cinderella Beautiful,40.7127281,-74.0060152
New York City,New York,Cinderella On Broadway,40.7127281,-74.0060152
New York City,New York,The Circle at Fifth,40.7127281,-74.0060152
New York City,New York,The City,40.7127281,-74.0060152
New York City,New York,The City,40.7127281,-74.0060152
New York City,New York,City Bound (,40.7127281,-74.0060152
New York City,New York,City In Heat,40.7127281,-74.0060152
New York City,New York,The City is Mine,40.7127281,-74.0060152
New York City,New York,City Lights,40.7127281,-74.0060152
New York City,New York,City Love,40.7127281,-74.0060152
New York City,New York,City of Blinding Lights,40.7127281,-74.0060152
New York City,New York,City of Immigrants,40.7127281,-74.0060152
New York City,New York,City Of New York,40.7127281,-74.0060152
New York City,New York,City of the Dead,40.7127281,-74.0060152
New York City,New York,Citysong,40.7127281,-74.0060152
New York City,New York,City Sunday Morning Day,40.7127281,-74.0060152
New York City,New York,Calling Out Names,40.7127281,-74.0060152
New York City,New York,C.L.A.T.,40.7127281,-74.0060152
New York City,New York,Clinton Parkview,40.7127281,-74.0060152
New York City,New York,Clinton St. Girl,40.7127281,-74.0060152
New York City,New York,Close To Perfection,40.7127281,-74.0060152
New York City,New York,Cobble Hil,40.7127281,-74.0060152
New York City,New York,Cobwebs,40.7127281,-74.0060152
New York City,New York,Cocaine in My Brain,40.7127281,-74.0060152
New York City,New York,Cold As Ice (NYC Blues),40.7127281,-74.0060152
New York City,New York,Cold Again,40.7127281,-74.0060152
New York City,New York,Cold Hands from New York,40.7127281,-74.0060152
New York City,New York,Cold Rock A Party,40.7127281,-74.0060152
New York City,New York,Cold Sweat,40.7127281,-74.0060152
New York City,New York,Cold Wild Strong Isle,40.7127281,-74.0060152
New York City,New York,Cold World,40.7127281,-74.0060152
New York City,New York,Collect to NYC,40.7127281,-74.0060152
New York City,New York,A Colloquial Dream [Scenes In The City],40.7127281,-74.0060152
New York City,New York,The Colours Of A Soul (Symphony No. 2),40.7127281,-74.0060152
New York City,New York,Columbus Avenue,40.7127281,-74.0060152
New York City,New York,Columbus Avenue Sunset,40.7127281,-74.0060152
New York City,New York,Come Down Sister,40.7127281,-74.0060152
New York City,New York,Come On Down (To the World's Fair),40.7127281,-74.0060152
New York City,New York,Come to New York,40.7127281,-74.0060152
New York City,New York,Come Up to My Place,40.7127281,-74.0060152
New York City,New York,Comes Once in a Lifetime,40.7127281,-74.0060152
New York City,New York,Comin' Thru The Apple,40.7127281,-74.0060152
New York City,New York,Coming on the Hudson,40.7127281,-74.0060152
New York City,New York,Coming to America,40.7127281,-74.0060152
New York City,New York,Community Property,40.7127281,-74.0060152
New York City,New York,Como Nueva York No Hay,40.7127281,-74.0060152
New York City,New York,Compton Brooklyn,40.7127281,-74.0060152
New York City,New York,Concrete Schoolyard,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island (4th Of July),40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island,40.7127281,-74.0060152
New York City,New York,Coney Island Baby,40.7127281,-74.0060152
New York City,New York,Coney Island Baby,40.7127281,-74.0060152
New York City,New York,Coney Island Baby,40.7127281,-74.0060152
New York City,New York,Coney Island Baby,40.7127281,-74.0060152
New York City,New York,Coney Island Ballet,40.7127281,-74.0060152
New York City,New York,Coney Island Boat,40.7127281,-74.0060152
New York City,New York,Coney Island Chaos,40.7127281,-74.0060152
New York City,New York,Coney Island Cyclone,40.7127281,-74.0060152
New York City,New York,Coney Island Days,40.7127281,-74.0060152
New York City,New York,Coney Island Dreaming,40.7127281,-74.0060152
New York City,New York,Coney Island Express,40.7127281,-74.0060152
New York City,New York,Coney Island Girl,40.7127281,-74.0060152
New York City,New York,Coney Island Low,40.7127281,-74.0060152
New York City,New York,Coney Island Man,40.7127281,-74.0060152
New York City,New York,Coney Island Moon,40.7127281,-74.0060152
New York City,New York,Coney Island Moonlight,40.7127281,-74.0060152
New York City,New York,Coney Island Night,40.7127281,-74.0060152
New York City,New York,Coney Island of Your Mind,40.7127281,-74.0060152
New York City,New York,Coney Island Rag,40.7127281,-74.0060152
New York City,New York,Coney Island Sally,40.7127281,-74.0060152
New York City,New York,Coney Island USA,40.7127281,-74.0060152
New York City,New York,Coney Island Visit,40.7127281,-74.0060152
New York City,New York,The Coney Island Waltz,40.7127281,-74.0060152
New York City,New York,Coney Island Washboard,40.7127281,-74.0060152
New York City,New York,Coney Island Whitefish,40.7127281,-74.0060152
New York City,New York,Coney Island's Finest,40.7127281,-74.0060152
New York City,New York,Confession of a New Yorker (Hate – Love New York),40.7127281,-74.0060152
New York City,New York,Confession to a Park Avenue Mother,40.7127281,-74.0060152
New York City,New York,Conquering New York,40.7127281,-74.0060152
New York City,New York,Continental American,40.7127281,-74.0060152
New York City,New York,Conversation On Park Avenue,40.7127281,-74.0060152
New York City,New York,Conway,40.7127281,-74.0060152
New York City,New York,Cool Broadway,40.7127281,-74.0060152
New York City,New York,Copa (Cabanga),40.7127281,-74.0060152
New York City,New York,Copacabana (At the Copa),40.7127281,-74.0060152
New York City,New York,Cornelia Street,40.7127281,-74.0060152
New York City,New York,A Corona Jam,40.7127281,-74.0060152
New York City,New York,Cotton Club Stomp,40.7127281,-74.0060152
New York City,New York,Cotton Comes to Harlem,40.7127281,-74.0060152
New York City,New York,Couldn't Get It Right,40.7127281,-74.0060152
New York City,New York,Country Boy & Bleeker Street,40.7127281,-74.0060152
New York City,New York,Country Boy Can Survive,40.7127281,-74.0060152
New York City,New York,Country Living,40.7127281,-74.0060152
New York City,New York,Covered in Rain,40.7127281,-74.0060152
New York City,New York,Crack in New York,40.7127281,-74.0060152
New York City,New York,Cradle and All,40.7127281,-74.0060152
New York City,New York,Crazy Cuts,40.7127281,-74.0060152
New York City,New York,Crazyman Dance,40.7127281,-74.0060152
New York City,New York,Crazy Gipsy (Spanish Harlem),40.7127281,-74.0060152
New York City,New York,Crime Saga,40.7127281,-74.0060152
New York City,New York,Crooklyn,40.7127281,-74.0060152
New York City,New York,Crooklyn Anthem,40.7127281,-74.0060152
New York City,New York,Crooklyn Dub Syndicate,40.7127281,-74.0060152
New York City,New York,Cross Bronx Dub,40.7127281,-74.0060152
New York City,New York,Cross Bronx Expressway,40.7127281,-74.0060152
New York City,New York,Crotona Park,40.7127281,-74.0060152
New York City,New York,Crown Heights Justice,40.7127281,-74.0060152
New York City,New York,Cruise To Harlem,40.7127281,-74.0060152
New York City,New York,Crusin' The Hudson,40.7127281,-74.0060152
New York City,New York,Cruisin' the Streets,40.7127281,-74.0060152
New York City,New York,Cuckoo Cocoon,40.7127281,-74.0060152
New York City,New York,Cunailante Bella (Beautiful Coney Island,40.7127281,-74.0060152
New York City,New York,Da Bridge 2001,40.7127281,-74.0060152
New York City,New York,Da Bronx Cowboy,40.7127281,-74.0060152
New York City,New York,Daddy Don't Live in That New York City No More,40.7127281,-74.0060152
New York City,New York,Daddy Howards in Queens,40.7127281,-74.0060152
New York City,New York,Daddy Rich in the Land of 1210,40.7127281,-74.0060152
New York City,New York,The Dakota,40.7127281,-74.0060152
New York City,New York,"Dakota, Central Park West, 75em rue",40.7127281,-74.0060152
New York City,New York,"Damn, Sam (I Love a Woman That Rains)",40.7127281,-74.0060152
New York City,New York,Dance in a New York,40.7127281,-74.0060152
New York City,New York,Dance Yourself Dizzy,40.7127281,-74.0060152
New York City,New York,Dancin' In The Sky (In New York City),40.7127281,-74.0060152
New York City,New York,Danger Zone,40.7127281,-74.0060152
New York City,New York,Dangerous Sex,40.7127281,-74.0060152
New York City,New York,Danke Schoen,40.7127281,-74.0060152
New York City,New York,The Darlin' of New York,40.7127281,-74.0060152
New York City,New York,Darryl & Joe (Krush Groove 3),40.7127281,-74.0060152
New York City,New York,Date with Baby,40.7127281,-74.0060152
New York City,New York,Daughters of the Soho Riots,40.7127281,-74.0060152
New York City,New York,The Day I Saw Bo Diddley in Washington Square,40.7127281,-74.0060152
New York City,New York,A Day in New York,40.7127281,-74.0060152
New York City,New York,A Day In The City: Six Variations On A Theme,40.7127281,-74.0060152
New York City,New York,A Day In The Life,40.7127281,-74.0060152
New York City,New York,Daylight,40.7127281,-74.0060152
New York City,New York,Days in New York,40.7127281,-74.0060152
New York City,New York,Daytona 500,40.7127281,-74.0060152
New York City,New York,Dazed In New York City,40.7127281,-74.0060152
New York City,New York,De Panama A Nueva York,40.7127281,-74.0060152
New York City,New York,Dear Old Broadway,40.7127281,-74.0060152
New York City,New York,Dear Old Manhattan Isle,40.7127281,-74.0060152
New York City,New York,Debbie Loves Joey,40.7127281,-74.0060152
New York City,New York,,40.7127281,-74.0060152
New York City,New York,Deja Vu (Uptown Baby),40.7127281,-74.0060152
New York City,New York,Deee-Lite Theme,40.7127281,-74.0060152
New York City,New York,Deep Harlem,40.7127281,-74.0060152
New York City,New York,Deep in the Heart of Harlem,40.7127281,-74.0060152
New York City,New York,Deeper Underground,40.7127281,-74.0060152
New York City,New York,The Deer and the Park Avenue Lady,40.7127281,-74.0060152
New York City,New York,Definitely,40.7127281,-74.0060152
New York City,New York,Delancey Street,40.7127281,-74.0060152
New York City,New York,'Dem Jive New Yorkers,40.7127281,-74.0060152
New York City,New York,Dem New York Dues,40.7127281,-74.0060152
New York City,New York,Descarga Broadway,40.7127281,-74.0060152
New York City,New York,Desireless In NY,40.7127281,-74.0060152
New York City,New York,Desolation Row,40.7127281,-74.0060152
New York City,New York,Destination Greenpoint,40.7127281,-74.0060152
New York City,New York,Detachable Penis,40.7127281,-74.0060152
New York City,New York,Deux Hommes Dans Manhattan,40.7127281,-74.0060152
New York City,New York,Devil in a Sleeping Bag,40.7127281,-74.0060152
New York City,New York,Devil's On The Loose (On 7th Avenue),40.7127281,-74.0060152
New York City,New York,Dial 7 (Axioms of Creamy Spies)/NY 21 Theme,40.7127281,-74.0060152
New York City,New York,Diamonds & Rust,40.7127281,-74.0060152
New York City,New York,Diamonds On The Soles Of Her Shoes,40.7127281,-74.0060152
New York City,New York,Diana (From N.Y.C.),40.7127281,-74.0060152
New York City,New York,Dictys on Seventh Avenue,40.7127281,-74.0060152
New York City,New York,Diet Mountain Dew,40.7127281,-74.0060152
New York City,New York,Digital,40.7127281,-74.0060152
New York City,New York,The Diminished Triangle - Three Part Composition,40.7127281,-74.0060152
New York City,New York,Dinner At The Ritz,40.7127281,-74.0060152
New York City,New York,Dirty Apple,40.7127281,-74.0060152
New York City,New York,Dirty Boulevard,40.7127281,-74.0060152
New York City,New York,Dirty Cash (Money Talks),40.7127281,-74.0060152
New York City,New York,Dirty Girls,40.7127281,-74.0060152
New York City,New York,Disco Stomp,40.7127281,-74.0060152
New York City,New York,Disconnected,40.7127281,-74.0060152
New York City,New York,DJ Spirit,40.7127281,-74.0060152
New York City,New York,Dixie on My Mind,40.7127281,-74.0060152
New York City,New York,Do Like You Do in New York,40.7127281,-74.0060152
New York City,New York,Do the Right Thing,40.7127281,-74.0060152
New York City,New York,Do You Feel It,40.7127281,-74.0060152
New York City,New York,Do You Miss New York?,40.7127281,-74.0060152
New York City,New York,Dodgers' Fan Dance,40.7127281,-74.0060152
New York City,New York,Dodgers Were in Brooklyn,40.7127281,-74.0060152
New York City,New York,Does Ol' Broadway Ever Sleep,40.7127281,-74.0060152
New York City,New York,Does This Bus Stop at 82nd Street?,40.7127281,-74.0060152
New York City,New York,Doin It,40.7127281,-74.0060152
New York City,New York,Doing the New York,40.7127281,-74.0060152
New York City,New York,Dominick The Donkey,40.7127281,-74.0060152
New York City,New York,The Don,40.7127281,-74.0060152
New York City,New York,Don Jose (From Far Rockaway),40.7127281,-74.0060152
New York City,New York,Donnellan Square,40.7127281,-74.0060152
New York City,New York,Don't Be Upset,40.7127281,-74.0060152
New York City,New York,Don't Believe the Hype,40.7127281,-74.0060152
New York City,New York,Don't Blame It All on Broadway,40.7127281,-74.0060152
New York City,New York,Don't Cry Dry Your Eyes,40.7127281,-74.0060152
New York City,New York,"Don't Forget 127th Street,",40.7127281,-74.0060152
New York City,New York,Don't Know,40.7127281,-74.0060152
New York City,New York,Don't Leave Me (Ne Me Quitte Pas),40.7127281,-74.0060152
New York City,New York,Don't Look Down,40.7127281,-74.0060152
New York City,New York,Don't Look Down,40.7127281,-74.0060152
New York City,New York,Don't Tell It,40.7127281,-74.0060152
New York City,New York,Doo Doo Doo Doo Doo (Heartbreaker),40.7127281,-74.0060152
New York City,New York,Doo Wop in Harlem,40.7127281,-74.0060152
New York City,New York,Dorothy Is Harlem Bound,40.7127281,-74.0060152
New York City,New York,Double Dutch,40.7127281,-74.0060152
New York City,New York,Down and Out in New York City,40.7127281,-74.0060152
New York City,New York,Down at the Gaiety Burlesque,40.7127281,-74.0060152
New York City,New York,Down at the Village,40.7127281,-74.0060152
New York City,New York,Down Broadway,40.7127281,-74.0060152
New York City,New York,Down Greenwich Village Way,40.7127281,-74.0060152
New York City,New York,Down Here,40.7127281,-74.0060152
New York City,New York,Down Home New York,40.7127281,-74.0060152
New York City,New York,Down in Chinatown,40.7127281,-74.0060152
New York City,New York,Down in Gossip Row,40.7127281,-74.0060152
New York City,New York,Down In New York,40.7127281,-74.0060152
New York City,New York,Down In New York City,40.7127281,-74.0060152
New York City,New York,Down in the Depths (on the Ninetieth Floor),40.7127281,-74.0060152
New York City,New York,Down in the Village,40.7127281,-74.0060152
New York City,New York,Down New York City,40.7127281,-74.0060152
New York City,New York,Down on the Lower East Side,40.7127281,-74.0060152
New York City,New York,Down With The King,40.7127281,-74.0060152
New York City,New York,Downtown,40.7127281,-74.0060152
New York City,New York,Downtown Dirt,40.7127281,-74.0060152
New York City,New York,Downtown Swinga,40.7127281,-74.0060152
New York City,New York,Downtown Train,40.7127281,-74.0060152
New York City,New York,The Dream,40.7127281,-74.0060152
New York City,New York,Dream Like New York,40.7127281,-74.0060152
New York City,New York,"Dream Love New York, A Love of Ryan Torain",40.7127281,-74.0060152
New York City,New York,Dreams of New York City,40.7127281,-74.0060152
New York City,New York,Drift Study 14 VII 73 9:27:27-10:06:41 PM NYC,40.7127281,-74.0060152
New York City,New York,Driving Here On Broadway,40.7127281,-74.0060152
New York City,New York,Drones Over Brooklyn,40.7127281,-74.0060152
New York City,New York,Drop Me Off in Harlem,40.7127281,-74.0060152
New York City,New York,Droppin' Science,40.7127281,-74.0060152
New York City,New York,Dropping Some NYC,40.7127281,-74.0060152
New York City,New York,Drums Of New York,40.7127281,-74.0060152
New York City,New York,The Duchess of Central Park,40.7127281,-74.0060152
New York City,New York,Dude Descending a Staircase,40.7127281,-74.0060152
New York City,New York,D'Ya Like Scratchin',40.7127281,-74.0060152
New York City,New York,Dyckman House,40.7127281,-74.0060152
New York City,New York,"Earth, Wind And Fire",40.7127281,-74.0060152
New York City,New York,East 98 Street,40.7127281,-74.0060152
New York City,New York,East 3rd Street,40.7127281,-74.0060152
New York City,New York,East 34th Street,40.7127281,-74.0060152
New York City,New York,East 6th Street,40.7127281,-74.0060152
New York City,New York,East 70th Street,40.7127281,-74.0060152
New York City,New York,East 9th Street,40.7127281,-74.0060152
New York City,New York,East 12th Street Band,40.7127281,-74.0060152
New York City,New York,East 98 Street,40.7127281,-74.0060152
New York City,New York,East Broadway Rundown,40.7127281,-74.0060152
New York City,New York,East Coast,40.7127281,-74.0060152
New York City,New York,"East Coast, West Side",40.7127281,-74.0060152
New York City,New York,East Harlem,40.7127281,-74.0060152
New York City,New York,East Harlem Nostalgia,40.7127281,-74.0060152
New York City,New York,The East Harlem Quickstep,40.7127281,-74.0060152
New York City,New York,East MC's (Made In Brooklyn),40.7127281,-74.0060152
New York City,New York,East Of Brooklyn,40.7127281,-74.0060152
New York City,New York,East River,40.7127281,-74.0060152
New York City,New York,East River,40.7127281,-74.0060152
New York City,New York,East River,40.7127281,-74.0060152
New York City,New York,East River Blue,40.7127281,-74.0060152
New York City,New York,East River Hoe Down (Here She Comes Now),40.7127281,-74.0060152
New York City,New York,East River Drive,40.7127281,-74.0060152
New York City,New York,East River Drive,40.7127281,-74.0060152
New York City,New York,East River Drive,40.7127281,-74.0060152
New York City,New York,East River Rhapsody,40.7127281,-74.0060152
New York City,New York,Eastside,40.7127281,-74.0060152
New York City,New York,East Side Beat,40.7127281,-74.0060152
New York City,New York,East Side Corridor,40.7127281,-74.0060152
New York City,New York,East Side Down,40.7127281,-74.0060152
New York City,New York,East Side Drive,40.7127281,-74.0060152
New York City,New York,East Side Jive,40.7127281,-74.0060152
New York City,New York,East Side Of Heaven,40.7127281,-74.0060152
New York City,New York,East Side Strut,40.7127281,-74.0060152
New York City,New York,East Side West Side,40.7127281,-74.0060152
New York City,New York,East Side West Side,40.7127281,-74.0060152
New York City,New York,East Side West Side,40.7127281,-74.0060152
New York City,New York,East vs. West,40.7127281,-74.0060152
New York City,New York,East Village Rocker With A Missed Connection,40.7127281,-74.0060152
New York City,New York,Easter Parade,40.7127281,-74.0060152
New York City,New York,Echoes of Harlem,40.7127281,-74.0060152
New York City,New York,Egg Cream,40.7127281,-74.0060152
New York City,New York,Eine Nacht In New York City,40.7127281,-74.0060152
New York City,New York,Eine Reise Nach New York,40.7127281,-74.0060152
New York City,New York,Eighth Avenue,40.7127281,-74.0060152
New York City,New York,Eighth Avenue,40.7127281,-74.0060152
New York City,New York,El San Juanera,40.7127281,-74.0060152
New York City,New York,Electric Relaxation,40.7127281,-74.0060152
New York City,New York,Ellis Island,40.7127281,-74.0060152
New York City,New York,Ellis Island,40.7127281,-74.0060152
New York City,New York,Ellis Island,40.7127281,-74.0060152
New York City,New York,Ellis Island,40.7127281,-74.0060152
New York City,New York,Ellis Island,40.7127281,-74.0060152
New York City,New York,Ellis Island Blues,40.7127281,-74.0060152
New York City,New York,El Numero Seis,40.7127281,-74.0060152
New York City,New York,Eleanor Put Your Boots On,40.7127281,-74.0060152
New York City,New York,Empire State,40.7127281,-74.0060152
New York City,New York,Empire State Building,40.7127281,-74.0060152
New York City,New York,Empire State Express,40.7127281,-74.0060152
New York City,New York,Empire State Halo,40.7127281,-74.0060152
New York City,New York,Empire State Human,40.7127281,-74.0060152
New York City,New York,Empire State Of Mind,40.7127281,-74.0060152
New York City,New York,Empire State of Mind,40.7127281,-74.0060152
New York City,New York,Empire State of Mind (Part II) Broken Down,40.7127281,-74.0060152
New York City,New York,Empty Garden (Hey Hey Johnny),40.7127281,-74.0060152
New York City,New York,E N Y House (East New York House),40.7127281,-74.0060152
New York City,New York,Englishman In New York,40.7127281,-74.0060152
New York City,New York,Englishman in New York,40.7127281,-74.0060152
New York City,New York,En Why Cee,40.7127281,-74.0060152
New York City,New York,Encore,40.7127281,-74.0060152
New York City,New York,Entre Marianne Et Manhattan,40.7127281,-74.0060152
New York City,New York,Episode Containing 3 Songs: N.Y. Op,40.7127281,-74.0060152
New York City,New York,Escape From New York,40.7127281,-74.0060152
New York City,New York,Escape From New York,40.7127281,-74.0060152
New York City,New York,Esape To New York,40.7127281,-74.0060152
New York City,New York,Espanharlem,40.7127281,-74.0060152
New York City,New York,E.T.A. N.Y.C.,40.7127281,-74.0060152
New York City,New York,Evening In Manhattan,40.7127281,-74.0060152
New York City,New York,Evening In New York,40.7127281,-74.0060152
New York City,New York,Ever since New York,40.7127281,-74.0060152
New York City,New York,Every Stop on the F Train,40.7127281,-74.0060152
New York City,New York,Every Street's a Boulevard (In Old New York),40.7127281,-74.0060152
New York City,New York,Everybody's Going to the Devil in New York,40.7127281,-74.0060152
New York City,New York,Everybody's Shakin' Hands On Broadway,40.7127281,-74.0060152
New York City,New York,Everyone's Coming To New York,40.7127281,-74.0060152
New York City,New York,Expression,40.7127281,-74.0060152
New York City,New York,Exterior Street,40.7127281,-74.0060152
New York City,New York,Extraño En New York,40.7127281,-74.0060152
New York City,New York,Eyes of a New York Woman,40.7127281,-74.0060152
New York City,New York,Eyes Of Harlem,40.7127281,-74.0060152
New York City,New York,F Train,40.7127281,-74.0060152
New York City,New York,Fabulous New York,40.7127281,-74.0060152
New York City,New York,Face Down at Folk City,40.7127281,-74.0060152
New York City,New York,Factory Girls,40.7127281,-74.0060152
