,City,State,Song,lat,long
435,Los Angeles,California,Disneyland,34.0536909,-118.242766
436,Los Angeles,California,Disneyland,34.0536909,-118.242766
437,Los Angeles,California,Disneyland,34.0536909,-118.242766
438,Los Angeles,California,Disneyland,34.0536909,-118.242766
439,Los Angeles,California,Disneyland,34.0536909,-118.242766
440,Los Angeles,California,Disneyland,34.0536909,-118.242766
441,Los Angeles,California,Disneyland,34.0536909,-118.242766
442,Los Angeles,California,Disneyland,34.0536909,-118.242766
443,Los Angeles,California,Disneyland,34.0536909,-118.242766
444,Los Angeles,California,Disneyland Daddy,34.0536909,-118.242766
445,Los Angeles,California,Disneyland Forever,34.0536909,-118.242766
446,Los Angeles,California,Disneyland Is Burning,34.0536909,-118.242766
447,Los Angeles,California,Divers Do It Deeper,34.0536909,-118.242766
448,Los Angeles,California,Dizneyland Everyday,34.0536909,-118.242766
449,Los Angeles,California,Dizz Knee Land,34.0536909,-118.242766
450,Los Angeles,California,DJ Green Lantern ,34.0536909,-118.242766
451,Los Angeles,California,Do the Slauson,34.0536909,-118.242766
452,Los Angeles,California,Do You Know the Way to San Jose,34.0536909,-118.242766
453,Los Angeles,California,Do You Remember That Night In Pasadena,34.0536909,-118.242766
454,Los Angeles,California,Dodger Blue,34.0536909,-118.242766
455,Los Angeles,California,Dodgers Charge,34.0536909,-118.242766
456,Los Angeles,California,Dodgers Song,34.0536909,-118.242766
457,Los Angeles,California,Does the Wind Still Blow in Oklahoma?,34.0536909,-118.242766
458,Los Angeles,California,Dog Breath,34.0536909,-118.242766
459,Los Angeles,California,Doggy Dog World,34.0536909,-118.242766
460,Los Angeles,California,Dogs of L.A.,34.0536909,-118.242766
461,Los Angeles,California,Don't Get Stopped in Beverly Hills,34.0536909,-118.242766
462,Los Angeles,California,Don't Mean Nothing,34.0536909,-118.242766
463,Los Angeles,California,Don't Stop Believing,34.0536909,-118.242766
464,Los Angeles,California,Don't Take Your Love to Hollywood,34.0536909,-118.242766
465,Los Angeles,California,,34.0536909,-118.242766
466,Los Angeles,California,Donte's Inferno,34.0536909,-118.242766
467,Los Angeles,California,Dope Show,34.0536909,-118.242766
468,Los Angeles,California,Down And Out In Beverly Hills Theme,34.0536909,-118.242766
469,Los Angeles,California,,34.0536909,-118.242766
470,Los Angeles,California,Down in Hollywood,34.0536909,-118.242766
471,Los Angeles,California,Down in Hollywood,34.0536909,-118.242766
472,Los Angeles,California,Down in L.A.,34.0536909,-118.242766
473,Los Angeles,California,Down on Sunset,34.0536909,-118.242766
474,Los Angeles,California,Down on the Boulevard,34.0536909,-118.242766
475,Los Angeles,California,Down Rodeo,34.0536909,-118.242766
476,Los Angeles,California,Down To L.A.,34.0536909,-118.242766
477,Los Angeles,California,Down Whittier Blvd,34.0536909,-118.242766
478,Los Angeles,California,"Downey, California",34.0536909,-118.242766
479,Los Angeles,California,Downtown L.A.,34.0536909,-118.242766
480,Los Angeles,California,Downtown L.A. 1937,34.0536909,-118.242766
481,Los Angeles,California,DTLA (Downtown Los Angeles),34.0536909,-118.242766
482,Los Angeles,California,Dr Feelgood,34.0536909,-118.242766
483,Los Angeles,California,Dre Day,34.0536909,-118.242766
484,Los Angeles,California,Dreaming Of L.A.,34.0536909,-118.242766
485,Los Angeles,California,Dreams,34.0536909,-118.242766
486,Los Angeles,California,Drinkin' and Dreamin',34.0536909,-118.242766
487,Los Angeles,California,Drinking in L.A.,34.0536909,-118.242766
488,Los Angeles,California,Drive By,34.0536909,-118.242766
489,Los Angeles,California,Drivin' Down to O.C.,34.0536909,-118.242766
490,Los Angeles,California,Driving Down Alvarado,34.0536909,-118.242766
491,Los Angeles,California,Drop Dead L.A.,34.0536909,-118.242766
492,Los Angeles,California,Drunk in LA,34.0536909,-118.242766
493,Los Angeles,California,Dying in LA,34.0536909,-118.242766
494,Los Angeles,California,California EGGS,34.0536909,-118.242766
495,Los Angeles,California,Earthquake in L.A.,34.0536909,-118.242766
496,Los Angeles,California,East L.A.,34.0536909,-118.242766
497,Los Angeles,California,East L.A.,34.0536909,-118.242766
498,Los Angeles,California,East L.A,34.0536909,-118.242766
499,Los Angeles,California,East L.A.,34.0536909,-118.242766
500,Los Angeles,California,East L.A. Breeze,34.0536909,-118.242766
501,Los Angeles,California,East Los Down South,34.0536909,-118.242766
502,Los Angeles,California,East Side Drama,34.0536909,-118.242766
503,Los Angeles,California,East Side Rendezvous,34.0536909,-118.242766
504,Los Angeles,California,East Side/West Side,34.0536909,-118.242766
505,Los Angeles,California,East Side West Side,34.0536909,-118.242766
506,Los Angeles,California,Eastside Westside,34.0536909,-118.242766
507,Los Angeles,California,Eastside-Westside,34.0536909,-118.242766
508,Los Angeles,California,East Side West Side Blue,34.0536909,-118.242766
509,Los Angeles,California,East vs. West,34.0536909,-118.242766
510,Los Angeles,California,Echo Park,34.0536909,-118.242766
511,Los Angeles,California,Echo Park,34.0536909,-118.242766
512,Los Angeles,California,Echo Park,34.0536909,-118.242766
513,Los Angeles,California,Echo Park,34.0536909,-118.242766
514,Los Angeles,California,Echo Park,34.0536909,-118.242766
515,Los Angeles,California,Eden,34.0536909,-118.242766
516,Los Angeles,California,Eine Rose Aus Santa Monica,34.0536909,-118.242766
517,Los Angeles,California,El Camino Real,34.0536909,-118.242766
518,Los Angeles,California,El Cerrito Place,34.0536909,-118.242766
519,Los Angeles,California,El Dorado,34.0536909,-118.242766
520,Los Angeles,California,El Lay,34.0536909,-118.242766
521,Los Angeles,California,El Lay,34.0536909,-118.242766
522,Los Angeles,California,El Lay (L.A.),34.0536909,-118.242766
523,Los Angeles,California,Electric Los Angeles Sunset,34.0536909,-118.242766
524,Los Angeles,California,Electric Neon Sunset,34.0536909,-118.242766
525,Los Angeles,California,Electrolite,34.0536909,-118.242766
526,Los Angeles,California,Empty Hearted Town,34.0536909,-118.242766
527,Los Angeles,California,Encino,34.0536909,-118.242766
528,Los Angeles,California,Epilogue,34.0536909,-118.242766
529,Los Angeles,California,Escape From L.A.,34.0536909,-118.242766
530,Los Angeles,California,Esmeralda's Hollywood,34.0536909,-118.242766
531,Los Angeles,California,Eugene (The Hollywood Monster Movie Fiend),34.0536909,-118.242766
532,Los Angeles,California,Event#5 (Mortlake Mooch),34.0536909,-118.242766
533,Los Angeles,California,Everybody's Been To L.A.,34.0536909,-118.242766
534,Los Angeles,California,(Everybody's Goin') Hollywood,34.0536909,-118.242766
535,Los Angeles,California,Everyone Is Someone In L.A.,34.0536909,-118.242766
536,Los Angeles,California,Everywhere But Hollywood,34.0536909,-118.242766
537,Los Angeles,California,F64 Freestyle,34.0536909,-118.242766
538,Los Angeles,California,The Face,34.0536909,-118.242766
539,Los Angeles,California,Face of L.A,34.0536909,-118.242766
540,Los Angeles,California,Faceoff at Point Dume,34.0536909,-118.242766
541,Los Angeles,California,Fairfax Avenue,34.0536909,-118.242766
542,Los Angeles,California,Fairfax Avenue,34.0536909,-118.242766
543,Los Angeles,California,Fairfax Avenue,34.0536909,-118.242766
544,Los Angeles,California,Fairfax Kid,34.0536909,-118.242766
545,Los Angeles,California,Fairfax Rag,34.0536909,-118.242766
546,Los Angeles,California,Fallen Angel,34.0536909,-118.242766
547,Los Angeles,California,Fancy,34.0536909,-118.242766
548,Los Angeles,California,"Fancy Lady, Hollywood Child",34.0536909,-118.242766
549,Los Angeles,California,Fantastic Voyage,34.0536909,-118.242766
550,Los Angeles,California,Fat Boys Can't Make It in Santa Monica,34.0536909,-118.242766
551,Los Angeles,California,Feedback On Highway 101,34.0536909,-118.242766
552,Los Angeles,California,Fifth and Vine,34.0536909,-118.242766
553,Los Angeles,California,Fire Escape,34.0536909,-118.242766
554,Los Angeles,California,Fireworks: A Celebration of Los Angeles,34.0536909,-118.242766
555,Los Angeles,California,First of the Gang to Die,34.0536909,-118.242766
556,Los Angeles,California,Flight To Hollywood,34.0536909,-118.242766
557,Los Angeles,California,Florence Avenue,34.0536909,-118.242766
558,Los Angeles,California,Fluffy Goes to Hollywood,34.0536909,-118.242766
559,Los Angeles,California,Fly with Me to Malibu,34.0536909,-118.242766
560,Los Angeles,California,Foggy Day in Hollywood,34.0536909,-118.242766
561,Los Angeles,California,For L.A.,34.0536909,-118.242766
562,Los Angeles,California,For the Movies,34.0536909,-118.242766
563,Los Angeles,California,For What It's Worth,34.0536909,-118.242766
564,Los Angeles,California,Forest Lawn,34.0536909,-118.242766
565,Los Angeles,California,,34.0536909,-118.242766
566,Los Angeles,California,Fortress Disneyland,34.0536909,-118.242766
567,Los Angeles,California,Fountain and Fairfax,34.0536909,-118.242766
568,Los Angeles,California,Fountain Avenue,34.0536909,-118.242766
569,Los Angeles,California,Fourth and Main,34.0536909,-118.242766
570,Los Angeles,California,France To L.A.,34.0536909,-118.242766
571,Los Angeles,California,Free Fallin',34.0536909,-118.242766
572,Los Angeles,California,Free in L.A.,34.0536909,-118.242766
573,Los Angeles,California,Freedom '91,34.0536909,-118.242766
574,Los Angeles,California,Freeway Flyer,34.0536909,-118.242766
575,Los Angeles,California,Freeway Time in L.A. County Jail,34.0536909,-118.242766
576,Los Angeles,California,The Freeways of L.A.,34.0536909,-118.242766
577,Los Angeles,California,The Fresh Prince of Bel-Air,34.0536909,-118.242766
578,Los Angeles,California,From Chicago to L.A.,34.0536909,-118.242766
579,Los Angeles,California,From Denver to L.A .,34.0536909,-118.242766
580,Los Angeles,California,From Great Britain to L.A.,34.0536909,-118.242766
581,Los Angeles,California,From Here to L.A.,34.0536909,-118.242766
582,Los Angeles,California,From Here to L.A.,34.0536909,-118.242766
583,Los Angeles,California,From L.A. to New Orleans (Broken Down Bus),34.0536909,-118.242766
584,Los Angeles,California,From L.A. to the Bay,34.0536909,-118.242766
585,Los Angeles,California,From New York to L.A.,34.0536909,-118.242766
586,Los Angeles,California,From N.Y. to L.A.,34.0536909,-118.242766
587,Los Angeles,California,From Shreveport to L.A.,34.0536909,-118.242766
588,Los Angeles,California,From Silver Lake,34.0536909,-118.242766
589,Los Angeles,California,Fuck Compton,34.0536909,-118.242766
590,Los Angeles,California,Fuck Hollywood,34.0536909,-118.242766
591,Los Angeles,California,F*** in L.A.,34.0536909,-118.242766
592,Los Angeles,California,Funkin' Up Hollywood,34.0536909,-118.242766
593,Los Angeles,California,Funky L.A.,34.0536909,-118.242766
594,Los Angeles,California,Funky Stuff,34.0536909,-118.242766
595,Los Angeles,California,Funky Westside,34.0536909,-118.242766
596,Los Angeles,California,Funtimes in Babylon,34.0536909,-118.242766
597,Los Angeles,California,The Game Get Live,34.0536909,-118.242766
598,Los Angeles,California,Gardner Junction,34.0536909,-118.242766
599,Los Angeles,California,Garner in Hollywood,34.0536909,-118.242766
600,Los Angeles,California,Gatecrashing,34.0536909,-118.242766
601,Los Angeles,California,G'Day L.A. (Pavlova),34.0536909,-118.242766
602,Los Angeles,California,Get Me Out of Hollywood,34.0536909,-118.242766
603,Los Angeles,California,Get Your Body!,34.0536909,-118.242766
604,Los Angeles,California,Gettin' Jiggy Wit It,34.0536909,-118.242766
605,Los Angeles,California,Ghost Of Hollywood,34.0536909,-118.242766
606,Los Angeles,California,The Ghosts of Beverly Drive,34.0536909,-118.242766
607,Los Angeles,California,Giggin' Down 103rd,34.0536909,-118.242766
608,Los Angeles,California,Gin and Juice,34.0536909,-118.242766
609,Los Angeles,California,Girl from Malibu,34.0536909,-118.242766
610,Los Angeles,California,The Girl from New York City,34.0536909,-118.242766
611,Los Angeles,California,Glam Slam,34.0536909,-118.242766
612,Los Angeles,California,Glamour Profession,34.0536909,-118.242766
613,Los Angeles,California,Glendale Glide,34.0536909,-118.242766
614,Los Angeles,California,Glendale Train,34.0536909,-118.242766
615,Los Angeles,California,Glendora,34.0536909,-118.242766
616,Los Angeles,California,Glory of the '80s,34.0536909,-118.242766
617,Los Angeles,California,Girl on TV,34.0536909,-118.242766
618,Los Angeles,California,"Girls, Girls, Girls",34.0536909,-118.242766
619,Los Angeles,California,Girls Girls Girls,34.0536909,-118.242766
620,Los Angeles,California,(Go to Hell in) Hollywood,34.0536909,-118.242766
621,Los Angeles,California,Goblin,34.0536909,-118.242766
622,Los Angeles,California,God is a Bullet,34.0536909,-118.242766
623,Los Angeles,California,Going Back to Cali,34.0536909,-118.242766
624,Los Angeles,California,Going Back to Cali,34.0536909,-118.242766
625,Los Angeles,California,Going Back To L.A.,34.0536909,-118.242766
626,Los Angeles,California,Going to California,34.0536909,-118.242766
627,Los Angeles,California,Goin' Down in Hollywood,34.0536909,-118.242766
628,Los Angeles,California,Goin' Down (On the Road to L.A.),34.0536909,-118.242766
629,Los Angeles,California,Goin' Hollywood,34.0536909,-118.242766
630,Los Angeles,California,Goin' Out to Hollywood,34.0536909,-118.242766
631,Los Angeles,California,Goin' Out West,34.0536909,-118.242766
632,Los Angeles,California,Goin' Over Coldwater Canyon,34.0536909,-118.242766
633,Los Angeles,California,Goin' to L.A.,34.0536909,-118.242766
634,Los Angeles,California,Goin' to L.A.,34.0536909,-118.242766
635,Los Angeles,California,Goin' to Malibu,34.0536909,-118.242766
636,Los Angeles,California,Going to Malibu,34.0536909,-118.242766
637,Los Angeles,California,Going Hollywood,34.0536909,-118.242766
638,Los Angeles,California,Going to L.A.,34.0536909,-118.242766
639,Los Angeles,California,Going to Live in L.A.,34.0536909,-118.242766
640,Los Angeles,California,Gold,34.0536909,-118.242766
641,Los Angeles,California,Golden Days of Hollywood,34.0536909,-118.242766
642,Los Angeles,California,Gone Country,34.0536909,-118.242766
643,Los Angeles,California,Gone Hollywood,34.0536909,-118.242766
644,Los Angeles,California,Gone Hollywood,34.0536909,-118.242766
645,Los Angeles,California,Gone Hollywood,34.0536909,-118.242766
646,Los Angeles,California,Good for My Money,34.0536909,-118.242766
647,Los Angeles,California,Goodbye Hollywood,34.0536909,-118.242766
648,Los Angeles,California,Goodbye Hollywood,34.0536909,-118.242766
649,Los Angeles,California,Goodbye L.A.,34.0536909,-118.242766
650,Los Angeles,California,Goodbye L.A.,34.0536909,-118.242766
651,Los Angeles,California,Goodbye L.A.,34.0536909,-118.242766
652,Los Angeles,California,Goodbye to L.A.,34.0536909,-118.242766
653,Los Angeles,California,Goodnight Hollywood,34.0536909,-118.242766
654,Los Angeles,California,Goodnight Hollywood Blvd,34.0536909,-118.242766
655,Los Angeles,California,Goodnight L.A.,34.0536909,-118.242766
656,Los Angeles,California,Goodnight L.A.,34.0536909,-118.242766
657,Los Angeles,California,Goodnight L.A.,34.0536909,-118.242766
658,Los Angeles,California,Good Time Charlie's Got the Blues,34.0536909,-118.242766
659,Los Angeles,California,Gone Hollywood,34.0536909,-118.242766
660,Los Angeles,California,Gone Hollywood,34.0536909,-118.242766
661,Los Angeles,California,Gone Hollywood,34.0536909,-118.242766
662,Los Angeles,California,Got to Get Back to L.A.,34.0536909,-118.242766
663,Los Angeles,California,Got to Get Back to Pasadena,34.0536909,-118.242766
664,Los Angeles,California,Gotta Lotta Love,34.0536909,-118.242766
665,Los Angeles,California,Gotta Make It to L.A.,34.0536909,-118.242766
666,Los Angeles,California,Grape Street Anthem,34.0536909,-118.242766
